269,2,2016-05-01,1,1,17,8,NULL,NULL,NULL,-3,NULL,NULL
1406,4,2016-05-05,1,1,22.5,11.5,NULL,53,NULL,NULL,NULL,NULL
1491,4,2016-05-05,1,2,23.5,12,NULL,53,NULL,NULL,NULL,NULL
1541,4,2016-05-05,1,3,17.5,8,NULL,56,NULL,NULL,NULL,NULL
1591,4,2016-05-05,1,4,23,9.5,NULL,47,NULL,NULL,NULL,NULL
524,2,2016-05-05,2,1,22,10,-11.545454545454545,NULL,NULL,-9,NULL,NULL
534,2,2016-05-05,2,2,23,12,-8.363636363636363,NULL,NULL,-8.857142857142858,NULL,NULL
544,2,2016-05-05,2,3,18,8,-12.909090909090908,NULL,NULL,-8.428571428571429,NULL,NULL
554,2,2016-05-05,2,4,22,10,-13.181818181818182,NULL,NULL,-9.714285714285714,NULL,NULL
519,3,2016-05-05,2,1,22,13,-10.090909090909092,58,NULL,-6.357142857142857,7.222222222222222,NULL
529,3,2016-05-05,2,2,24,13,-8.181818181818182,50,NULL,-5.428571428571429,4.333333333333333,NULL
539,3,2016-05-05,2,3,20,8,-13.181818181818182,58,NULL,-6.428571428571429,18.333333333333332,NULL
549,3,2016-05-05,2,4,24,11,-12.909090909090908,45,NULL,-7.571428571428571,16,NULL
1407,4,2016-05-05,2,1,22,11.5,NULL,58,NULL,NULL,NULL,NULL
1492,4,2016-05-05,2,2,23.5,12.5,NULL,50,NULL,NULL,NULL,NULL
1542,4,2016-05-05,2,3,19,8,NULL,58,NULL,NULL,NULL,NULL
1592,4,2016-05-05,2,4,23,10.5,NULL,45,NULL,NULL,NULL,NULL
525,2,2016-05-05,3,1,23,11,-9,NULL,NULL,-7.142857142857143,NULL,NULL
535,2,2016-05-05,3,2,24,12,-9.818181818181818,NULL,NULL,-8.833333333333334,NULL,NULL
545,2,2016-05-05,3,3,20,8,-12.363636363636363,NULL,NULL,-9.714285714285714,NULL,NULL
555,2,2016-05-05,3,4,23,11,-9.636363636363637,NULL,NULL,-8.714285714285714,NULL,NULL
520,3,2016-05-05,3,1,24,14,-8.436363636363637,59,NULL,-4.328571428571428,0.3333333333333333,NULL
530,3,2016-05-05,3,2,26,15,-6.909090909090909,50,NULL,-2.2857142857142856,1.7222222222222223,NULL
540,3,2016-05-05,3,3,21,9,-12.818181818181818,54,NULL,-5.714285714285714,13.777777777777779,NULL
550,3,2016-05-05,3,4,24,11,-11.454545454545455,46,NULL,-7.142857142857143,12,NULL
1408,4,2016-05-05,3,1,23.5,12.5,NULL,59,NULL,NULL,NULL,NULL
1493,4,2016-05-05,3,2,25,13.5,NULL,50,NULL,NULL,NULL,NULL
1543,4,2016-05-05,3,3,20.5,8.5,NULL,54,NULL,NULL,NULL,NULL
1593,4,2016-05-05,3,4,23.5,11,NULL,46,NULL,NULL,NULL,NULL
526,2,2016-05-05,4,1,23,10,-10.222222222222221,NULL,NULL,-9,NULL,NULL
536,2,2016-05-05,4,2,21,15,-4.111111111111111,NULL,NULL,-5.166666666666667,NULL,NULL
546,2,2016-05-05,4,3,20,10,-11.666666666666666,NULL,NULL,-8.333333333333334,NULL,NULL
556,2,2016-05-05,4,4,22,11,-9.666666666666666,NULL,NULL,-8.833333333333334,NULL,NULL
521,3,2016-05-05,4,1,24,15,-8.288888888888888,55,NULL,-4.466666666666666,-1.0666666666666667,NULL
531,3,2016-05-05,4,2,22,15,-3.5555555555555554,60,NULL,-3.5,-8.066666666666666,NULL
541,3,2016-05-05,4,3,21,10,-12.88888888888889,63,NULL,-6,27.866666666666667,NULL
551,3,2016-05-05,4,4,23,12,-10.666666666666666,50,NULL,-6.5,11.6,NULL
1409,4,2016-05-05,4,1,23.5,12.5,NULL,55,NULL,NULL,NULL,NULL
1494,4,2016-05-05,4,2,21.5,15,NULL,60,NULL,NULL,NULL,NULL
1544,4,2016-05-05,4,3,20.5,10,NULL,63,NULL,NULL,NULL,NULL
1594,4,2016-05-05,4,4,22.5,11.5,NULL,50,NULL,NULL,NULL,NULL
527,2,2016-05-05,5,1,24,12,-11.75,NULL,NULL,-8.666666666666666,NULL,NULL
537,2,2016-05-05,5,2,21,14,-2.25,NULL,NULL,-2,NULL,NULL
547,2,2016-05-05,5,3,20,11,-11,NULL,NULL,-6.666666666666667,NULL,NULL
557,2,2016-05-05,5,4,23,12,-9.625,NULL,NULL,-8.333333333333334,NULL,NULL
522,3,2016-05-05,5,1,25,16,-9.6375,54,NULL,-4.400000000000001,3.1818181818181817,NULL
532,3,2016-05-05,5,2,22,14,-2.125,71,NULL,-1.3333333333333333,-21.90909090909091,NULL
542,3,2016-05-05,5,3,21,11,-11.625,63,NULL,-2.6666666666666665,19.363636363636363,NULL
552,3,2016-05-05,5,4,24,12,-10.375,52,NULL,-6.333333333333333,14.090909090909092,NULL
1410,4,2016-05-05,5,1,24.5,14,NULL,54,NULL,NULL,NULL,NULL
1495,4,2016-05-05,5,2,21.5,14,NULL,71,NULL,NULL,NULL,NULL
1545,4,2016-05-05,5,3,20.5,11,NULL,63,NULL,NULL,NULL,NULL
1595,4,2016-05-05,5,4,23.5,12,NULL,52,NULL,NULL,NULL,NULL
591,2,2016-05-06,1,1,23,13,-8.545454545454545,NULL,NULL,-6,NULL,NULL
601,2,2016-05-06,1,2,23,14,-6.363636363636363,NULL,NULL,-6.857142857142857,NULL,NULL
611,2,2016-05-06,1,3,19,9,-11.909090909090908,NULL,NULL,-7.428571428571429,NULL,NULL
621,2,2016-05-06,1,4,22,11,-12.181818181818182,NULL,NULL,-8.714285714285714,NULL,NULL
586,3,2016-05-06,1,1,22,13,-10.090909090909092,57,NULL,-6.357142857142857,6.222222222222222,NULL
596,3,2016-05-06,1,2,25,13,-8.181818181818182,47,NULL,-5.428571428571429,1.3333333333333333,NULL
606,3,2016-05-06,1,3,19,8,-13.181818181818182,56,NULL,-6.428571428571429,16.333333333333332,NULL
616,3,2016-05-06,1,4,24,11,-12.909090909090908,44,NULL,-7.571428571428571,15,NULL
1411,4,2016-05-06,1,1,22.5,13,NULL,57,NULL,NULL,NULL,NULL
1496,4,2016-05-06,1,2,24,13.5,NULL,47,NULL,NULL,NULL,NULL
1546,4,2016-05-06,1,3,19,8.5,NULL,56,NULL,NULL,NULL,NULL
1596,4,2016-05-06,1,4,23,11,NULL,44,NULL,NULL,NULL,NULL
592,2,2016-05-06,2,1,23,11,-9,NULL,NULL,-7.142857142857143,NULL,NULL
602,2,2016-05-06,2,2,24,12,-9.818181818181818,NULL,NULL,-8.833333333333334,NULL,NULL
612,2,2016-05-06,2,3,19,9,-11.363636363636363,NULL,NULL,-8.714285714285714,NULL,NULL
622,2,2016-05-06,2,4,22,11,-9.636363636363637,NULL,NULL,-8.714285714285714,NULL,NULL
587,3,2016-05-06,2,1,22,13,-9.436363636363637,57,NULL,-5.328571428571428,-1.6666666666666667,NULL
597,3,2016-05-06,2,2,26,16,-5.909090909090909,52,NULL,-1.2857142857142858,3.7222222222222223,NULL
607,3,2016-05-06,2,3,21,9,-12.818181818181818,54,NULL,-5.714285714285714,13.777777777777779,NULL
617,3,2016-05-06,2,4,23,12,-10.454545454545455,47,NULL,-6.142857142857143,13,NULL
1412,4,2016-05-06,2,1,22.5,12,NULL,57,NULL,NULL,NULL,NULL
1497,4,2016-05-06,2,2,25,14,NULL,52,NULL,NULL,NULL,NULL
1547,4,2016-05-06,2,3,20,9,NULL,54,NULL,NULL,NULL,NULL
1597,4,2016-05-06,2,4,22.5,11.5,NULL,47,NULL,NULL,NULL,NULL
593,2,2016-05-06,3,1,23,10,-10.222222222222221,NULL,NULL,-9,NULL,NULL
603,2,2016-05-06,3,2,21,15,-4.111111111111111,NULL,NULL,-5.166666666666667,NULL,NULL
613,2,2016-05-06,3,3,20,10,-11.666666666666666,NULL,NULL,-8.333333333333334,NULL,NULL
623,2,2016-05-06,3,4,22,12,-8.666666666666666,NULL,NULL,-7.833333333333333,NULL,NULL
588,3,2016-05-06,3,1,24,16,-7.288888888888888,57,NULL,-3.4666666666666663,0.9333333333333333,NULL
598,3,2016-05-06,3,2,23,14,-4.555555555555555,59,NULL,-4.5,-9.066666666666666,NULL
608,3,2016-05-06,3,3,21,10,-12.88888888888889,59,NULL,-6,23.866666666666667,NULL
618,3,2016-05-06,3,4,23,12,-10.666666666666666,52,NULL,-6.5,13.6,NULL
1413,4,2016-05-06,3,1,23.5,13,NULL,57,NULL,NULL,NULL,NULL
1498,4,2016-05-06,3,2,22,14.5,NULL,59,NULL,NULL,NULL,NULL
1548,4,2016-05-06,3,3,20.5,10,NULL,59,NULL,NULL,NULL,NULL
1598,4,2016-05-06,3,4,22.5,12,NULL,52,NULL,NULL,NULL,NULL
594,2,2016-05-06,4,1,25,13,-10.75,NULL,NULL,-7.666666666666667,NULL,NULL
604,2,2016-05-06,4,2,20,14,-2.25,NULL,NULL,-2,NULL,NULL
614,2,2016-05-06,4,3,20,10,-12,NULL,NULL,-7.666666666666667,NULL,NULL
624,2,2016-05-06,4,4,23,12,-9.625,NULL,NULL,-8.333333333333334,NULL,NULL
589,3,2016-05-06,4,1,26,16,-9.6375,52,NULL,-4.400000000000001,1.1818181818181819,NULL
599,3,2016-05-06,4,2,22,13,-3.125,71,NULL,-2.3333333333333335,-21.90909090909091,NULL
609,3,2016-05-06,4,3,22,11,-11.625,58,NULL,-2.6666666666666665,14.363636363636363,NULL
619,3,2016-05-06,4,4,24,12,-10.375,49,NULL,-6.333333333333333,11.090909090909092,NULL
1414,4,2016-05-06,4,1,25.5,14.5,NULL,52,NULL,NULL,NULL,NULL
1499,4,2016-05-06,4,2,21,13.5,NULL,71,NULL,NULL,NULL,NULL
1549,4,2016-05-06,4,3,21,10.5,NULL,58,NULL,NULL,NULL,NULL
1599,4,2016-05-06,4,4,23.5,12,NULL,49,NULL,NULL,NULL,NULL
595,2,2016-05-06,5,1,26,13,-6.666666666666667,NULL,NULL,-7.333333333333333,NULL,NULL
605,2,2016-05-06,5,2,21,12,-2,NULL,NULL,-4,NULL,NULL
615,2,2016-05-06,5,3,18,11,-7.5,NULL,NULL,-5.666666666666667,NULL,NULL
625,2,2016-05-06,5,4,23,12,-7.333333333333333,NULL,NULL,-7.666666666666667,NULL,NULL
590,3,2016-05-06,5,1,26,17,-5.816666666666666,58,NULL,-3.3000000000000007,-8.222222222222221,NULL
600,3,2016-05-06,5,2,23,13,-2,69,NULL,-1.6666666666666667,-27.666666666666668,NULL
610,3,2016-05-06,5,3,20,11,-9.5,64,NULL,-3.6666666666666665,10.666666666666666,NULL
620,3,2016-05-06,5,4,24,13,-8.833333333333334,54,NULL,-5.333333333333333,11.88888888888889,NULL
1415,4,2016-05-06,5,1,26,15,NULL,58,NULL,NULL,NULL,NULL
1500,4,2016-05-06,5,2,22,12.5,NULL,69,NULL,NULL,NULL,NULL
1550,4,2016-05-06,5,3,19,11,NULL,64,NULL,NULL,NULL,NULL
1600,4,2016-05-06,5,4,23.5,12.5,NULL,54,NULL,NULL,NULL,NULL
902,1,2016-05-07,1,1,13.8,12.46,-5.7754545454545445,93,1015.04,-3.674999999999999,14.666666666666666,-6.5153333333333645
907,1,2016-05-07,1,2,14.91,13.72,-8.77272727272727,38,1007.91,-6.9399999999999995,-1.6666666666666667,-0.8793333333333673
912,1,2016-05-07,1,3,8.15,8.15,-12.386363636363637,78,1020.31,-5.135000000000001,19.866666666666667,2.0393333333332673
917,1,2016-05-07,1,4,21.89,14.62,-6.125454545454545,0,1026.18,-2.8850000000000007,-51.46666666666667,-1.37533333333328
651,2,2016-05-07,1,1,23,13,-7,NULL,NULL,-5.142857142857143,NULL,NULL
656,2,2016-05-07,1,2,23,14,-7.818181818181818,NULL,NULL,-6.833333333333333,NULL,NULL
666,2,2016-05-07,1,3,19,9,-11.363636363636363,NULL,NULL,-8.714285714285714,NULL,NULL
671,2,2016-05-07,1,4,22,11,-9.636363636363637,NULL,NULL,-8.714285714285714,NULL,NULL
691,3,2016-05-07,1,1,23,14,-8.436363636363637,57,NULL,-4.328571428571428,-1.6666666666666667,NULL
696,3,2016-05-07,1,2,26,16,-5.909090909090909,49,NULL,-1.2857142857142858,0.7222222222222222,NULL
661,3,2016-05-07,1,3,21,9,-12.818181818181818,53,NULL,-5.714285714285714,12.777777777777779,NULL
701,3,2016-05-07,1,4,24,12,-10.454545454545455,45,NULL,-6.142857142857143,11,NULL
1416,4,2016-05-07,1,1,19.933333333333334,13.153333333333334,NULL,75,1015.04,NULL,NULL,NULL
1501,4,2016-05-07,1,2,21.30333333333333,14.573333333333332,NULL,43.5,1007.91,NULL,NULL,NULL
1551,4,2016-05-07,1,3,16.05,8.716666666666667,NULL,65.5,1020.31,NULL,NULL,NULL
1601,4,2016-05-07,1,4,22.63,12.54,NULL,22.5,1026.18,NULL,NULL,NULL
903,1,2016-05-07,2,1,18.84,13.48,-4.657777777777778,71,1015.8,-2.4383333333333326,-13.733333333333333,-10.776000000000051
908,1,2016-05-07,2,2,24.34,19,-0.08222222222222204,40,1007.94,-0.6300000000000002,-19.8,-1.7406666666666069
913,1,2016-05-07,2,3,19.83,9.72,-11.47888888888889,67,1022.51,-4.614999999999999,5.333333333333333,4.3299999999999805
918,1,2016-05-07,2,4,23.14,16.1,-4.809999999999999,41,1026.34,-0.7816666666666654,-14.866666666666667,-1.1746666666667807
652,2,2016-05-07,2,1,23,11,-9.222222222222221,NULL,NULL,-8,NULL,NULL
657,2,2016-05-07,2,2,24,12,-7.111111111111111,NULL,NULL,-8.166666666666666,NULL,NULL
667,2,2016-05-07,2,3,20,10,-11.666666666666666,NULL,NULL,-8.333333333333334,NULL,NULL
672,2,2016-05-07,2,4,22,11,-9.666666666666666,NULL,NULL,-8.833333333333334,NULL,NULL
692,3,2016-05-07,2,1,24,16,-7.288888888888888,57,NULL,-3.4666666666666663,0.9333333333333333,NULL
697,3,2016-05-07,2,2,22,15,-3.5555555555555554,60,NULL,-3.5,-8.066666666666666,NULL
662,3,2016-05-07,2,3,22,10,-12.88888888888889,53,NULL,-6,17.866666666666667,NULL
702,3,2016-05-07,2,4,24,12,-10.666666666666666,50,NULL,-6.5,11.6,NULL
1417,4,2016-05-07,2,1,21.94666666666667,13.493333333333334,NULL,64,1015.8,NULL,NULL,NULL
1502,4,2016-05-07,2,2,23.44666666666667,15.333333333333334,NULL,50,1007.94,NULL,NULL,NULL
1552,4,2016-05-07,2,3,20.61,9.906666666666666,NULL,60,1022.51,NULL,NULL,NULL
1602,4,2016-05-07,2,4,23.046666666666667,13.033333333333333,NULL,45.5,1026.34,NULL,NULL,NULL
904,1,2016-05-07,3,1,18.63,14.46,-6.038749999999999,76,1020.13,-2.0433333333333317,1.0909090909090908,-2.3072727272727374
909,1,2016-05-07,3,2,16.82,15.3,-2.1837499999999985,69,1010.16,-0.36999999999999983,-23.727272727272727,2.075454545454518
914,1,2016-05-07,3,3,20.41,13.4,-9.06125,68,1023.43,-0.06333333333333317,9.909090909090908,7.4618181818181135
919,1,2016-05-07,3,4,23.17,16.37,-4.657499999999999,44,1025.89,-1.7599999999999991,-14.272727272727273,2.5300000000000966
653,2,2016-05-07,3,1,23,10,-13.75,NULL,NULL,-10.666666666666666,NULL,NULL
658,2,2016-05-07,3,2,21,15,-1.25,NULL,NULL,-1,NULL,NULL
668,2,2016-05-07,3,3,20,10,-12,NULL,NULL,-7.666666666666667,NULL,NULL
673,2,2016-05-07,3,4,22,12,-9.625,NULL,NULL,-8.333333333333334,NULL,NULL
693,3,2016-05-07,3,1,26,15,-10.6375,58,NULL,-5.400000000000001,7.181818181818182,NULL
698,3,2016-05-07,3,2,21,13,-3.125,78,NULL,-2.3333333333333335,-14.909090909090908,NULL
663,3,2016-05-07,3,3,22,11,-11.625,57,NULL,-2.6666666666666665,13.363636363636363,NULL
703,3,2016-05-07,3,4,24,12,-10.375,50,NULL,-6.333333333333333,12.090909090909092,NULL
1418,4,2016-05-07,3,1,22.543333333333333,13.153333333333334,NULL,67,1020.13,NULL,NULL,NULL
1503,4,2016-05-07,3,2,19.606666666666666,14.433333333333332,NULL,73.5,1010.16,NULL,NULL,NULL
1553,4,2016-05-07,3,3,20.80333333333333,11.466666666666667,NULL,62.5,1023.43,NULL,NULL,NULL
1603,4,2016-05-07,3,4,23.05666666666667,13.456666666666669,NULL,47,1025.89,NULL,NULL,NULL
905,1,2016-05-07,4,1,19.65,15.65,-3.004999999999999,79,1017.66,-1.6833333333333318,-8.444444444444445,1.923333333333302
910,1,2016-05-07,4,2,17.4,12.95,-3.2400000000000007,100,1006.47,-3.116666666666667,11,-0.15444444444444294
915,1,2016-05-07,4,3,21.63,12.47,-8.278333333333332,66,1018.69,-1.5766666666666662,-7.777777777777778,8.138888888888939
920,1,2016-05-07,4,4,22.75,14.15,-6.423333333333335,46,1021.71,-1.9999999999999993,-18.555555555555557,0.585555555555604
654,2,2016-05-07,4,1,25,13,-6.666666666666667,NULL,NULL,-7.333333333333333,NULL,NULL
659,2,2016-05-07,4,2,20,14,0,NULL,NULL,-2,NULL,NULL
669,2,2016-05-07,4,3,18,11,-7.5,NULL,NULL,-5.666666666666667,NULL,NULL
674,2,2016-05-07,4,4,23,12,-7.333333333333333,NULL,NULL,-7.666666666666667,NULL,NULL
694,3,2016-05-07,4,1,26,17,-5.816666666666666,63,NULL,-3.3000000000000007,-3.2222222222222223,NULL
699,3,2016-05-07,4,2,23,13,-2,70,NULL,-1.6666666666666667,-26.666666666666668,NULL
664,3,2016-05-07,4,3,22,11,-9.5,64,NULL,-3.6666666666666665,10.666666666666666,NULL
704,3,2016-05-07,4,4,24,13,-8.833333333333334,51,NULL,-5.333333333333333,8.88888888888889,NULL
1419,4,2016-05-07,4,1,23.55,15.216666666666667,NULL,71,1017.66,NULL,NULL,NULL
1504,4,2016-05-07,4,2,20.133333333333333,13.316666666666668,NULL,85,1006.47,NULL,NULL,NULL
1554,4,2016-05-07,4,3,20.543333333333333,11.49,NULL,65,1018.69,NULL,NULL,NULL
1604,4,2016-05-07,4,4,23.25,13.049999999999999,NULL,48.5,1021.71,NULL,NULL,NULL
906,1,2016-05-07,5,1,16.63,15.3,NULL,99,1009.04,NULL,NULL,NULL
911,1,2016-05-07,5,2,21.14,11.44,NULL,0,1003.6,NULL,NULL,NULL
916,1,2016-05-07,5,3,20.57,13.82,NULL,69,1013.44,NULL,NULL,NULL
921,1,2016-05-07,5,4,22.28,16.6,NULL,46,1015.36,NULL,NULL,NULL
655,2,2016-05-07,5,1,26,13,NULL,NULL,NULL,NULL,NULL,NULL
660,2,2016-05-07,5,2,21,12,NULL,NULL,NULL,NULL,NULL,NULL
670,2,2016-05-07,5,3,18,11,NULL,NULL,NULL,NULL,NULL,NULL
675,2,2016-05-07,5,4,23,12,NULL,NULL,NULL,NULL,NULL,NULL
695,3,2016-05-07,5,1,21,16,NULL,71,NULL,NULL,NULL,NULL
700,3,2016-05-07,5,2,23,13,NULL,69,NULL,NULL,NULL,NULL
665,3,2016-05-07,5,3,18,11,NULL,74,NULL,NULL,NULL,NULL
705,3,2016-05-07,5,4,24,12,NULL,55,NULL,NULL,NULL,NULL
1420,4,2016-05-07,5,1,21.209999999999997,14.766666666666666,NULL,85,1009.04,NULL,NULL,NULL
1505,4,2016-05-07,5,2,21.713333333333335,12.146666666666667,NULL,34.5,1003.6,NULL,NULL,NULL
1555,4,2016-05-07,5,3,18.856666666666666,11.94,NULL,71.5,1013.44,NULL,NULL,NULL
1605,4,2016-05-07,5,4,23.093333333333334,13.533333333333333,NULL,50.5,1015.36,NULL,NULL,NULL
956,1,2016-05-08,1,1,18.84,14.28,-3.857777777777779,76,1017.42,-1.6383333333333336,-8.733333333333333,-9.156000000000047
961,1,2016-05-08,1,2,24.94,20.68,1.5977777777777777,48,1010.46,1.0499999999999996,-11.8,0.7793333333333748
966,1,2016-05-08,1,3,22.22,11.46,-9.738888888888887,54,1021.23,-2.8749999999999987,-7.666666666666667,3.0500000000000074
971,1,2016-05-08,1,4,23.22,15.08,-5.83,40,1026.02,-1.8016666666666667,-15.866666666666667,-1.494666666666717
805,2,2016-05-08,1,1,22,14,-6.222222222222222,NULL,NULL,-5,NULL,NULL
810,2,2016-05-08,1,2,25,15,-4.111111111111111,NULL,NULL,-5.166666666666667,NULL,NULL
820,2,2016-05-08,1,3,20,9,-12.666666666666666,NULL,NULL,-9.333333333333334,NULL,NULL
825,2,2016-05-08,1,4,22,11,-9.666666666666666,NULL,NULL,-8.833333333333334,NULL,NULL
